1.009628	147.3158
1.014176	149.8178
1.018725	151.2114
1.023273	152.8077
1.027822	152.7999
1.03237	151.4341
1.036919	149.5038
1.041467	149.5723
1.046016	147.965
1.050564	149.3053
1.055113	149.5011
1.059661	149.8477
1.064209	149.4256
1.068758	149.7975
1.073306	150.3989
1.077855	150.4623
1.082403	149.87
1.086952	148.7694
1.0915	149.464
1.096049	147.4062
1.100597	145.837
1.105146	145.7507
1.109694	146.5548
1.114242	147.4263
1.118791	147.1885
1.123339	148.2289
1.127888	149.4811
1.132436	148.0768
1.136985	147.1205
1.141533	147.5554
1.146082	146.6242
1.15063	146.1399
1.155178	144.7955
1.159727	145.2141
1.164275	143.9032
1.168824	142.7897
1.173372	143.716
1.177921	143.8969
1.182469	142.8487
1.187018	142.4823
1.191566	141.4401
1.196115	139.6337
1.200663	139.7549
1.205211	140.0806
1.20976	140.7289
1.214308	142.4108
1.218857	142.7532
1.223405	143.7671
1.227954	142.5267
1.232502	141.9173
1.237051	140.2115
1.241599	140.2222
1.246148	139.9363
1.250696	139.4117
1.255244	139.1438
1.259793	138.6153
1.264341	139.1492
1.26889	139.691
1.273438	140.2021
1.277987	139.5578
1.282535	139.863
1.287084	139.9049
1.291632	138.5683
1.296181	138.6402
1.300729	138.6291
1.305277	138.9524
1.309826	139.6919
1.314374	139.4294
1.318923	139.2848
1.323471	138.1925
1.32802	138.1312
1.332568	137.6407
1.337117	137.4076
1.341665	137.6065
1.346213	137.2616
1.350762	137.4581
1.35531	136.6587
1.359859	136.076
1.364407	136.5326
1.368956	135.6449
1.373504	134.9296
1.378053	135.6659
1.382601	135.0638
1.38715	134.7061
1.391698	134.5817
1.396246	134.0712
1.400795	132.8534
1.405343	133.1508
1.409892	132.4897
1.41444	132.3563
1.418989	132.3004
1.423537	132.5294
1.428086	132.007
1.432634	131.9747
1.437183	131.3878
1.441731	130.9096
1.446279	131.1623
1.450828	131.6295
1.455376	132.6209
1.459925	133.1787
1.464473	134.0747
1.469022	133.4615
1.47357	133.3249
1.478119	132.432
1.482667	131.1295
1.487216	130.1608
1.491764	129.4765
1.496312	128.9115
1.500861	128.6874
1.505409	129.3091
1.509958	129.6213
1.514506	129.6533
1.519055	129.5678
1.523603	129.1604
1.528152	129.0036
1.5327	128.4732
1.537248	127.9709
1.541797	128.5892
1.546345	129.4048
1.550894	129.1188
1.555442	129.4434
1.559991	130.2687
1.564539	130.135
1.569088	129.4556
1.573636	129.5475
1.578185	129.9616
1.582733	129.5226
1.587281	128.5257
1.59183	128.3753
1.596378	128.3862
1.600927	128.0332
1.605475	127.6584
1.610024	127.9913
1.614572	128.0333
1.619121	128.4712
1.623669	128.0884
1.628218	128.3236
1.632766	129.0999
1.637314	129.1969
1.641863	129.8186
1.646411	129.5312
1.65096	129.2127
1.655508	129.2276
1.660057	128.3476
1.664605	128.1622
1.669154	128.5095
1.673702	128.3635
1.678251	128.1615
1.682799	127.9568
1.687347	127.8076
1.691896	127.5862
1.696444	127.6479
1.700993	127.5017
1.705541	126.8981
1.71009	126.8435
1.714638	126.3984
1.719187	125.5362
1.723735	124.9969
1.728283	124.8612
1.732832	124.9161
1.73738	124.8739
1.741929	124.8504
1.746477	124.987
1.751026	125.1902
1.755574	124.8784
1.760123	124.3042
1.764671	123.8445
1.76922	123.3778
1.773768	123.2417
1.778316	123.4397
1.782865	123.3635
1.787413	123.2875
1.791962	123.0356
1.79651	123.0466
1.801059	123.223
1.805607	122.9641
1.810156	122.843
1.814704	123.5864
1.819253	123.2613
1.823801	122.8599
1.828349	122.0283
1.832898	121.8515
1.837446	121.3801
1.841995	121.4078
1.846543	121.7441
1.851092	121.3594
1.85564	121.2819
1.860189	122.0775
1.864737	122.4101
1.869286	122.0501
1.873834	122.1821
1.878382	121.5074
1.882931	121.0054
1.887479	120.6887
1.892028	119.6764
1.896576	119.435
1.901125	119.6961
1.905673	119.6991
1.910222	120.1685
1.91477	120.2934
1.919318	120.3122
1.923867	120.1479
1.928415	119.7887
1.932964	119.9801
1.937512	119.6233
1.942061	119.5633
1.946609	119.4737
1.951158	119.4826
1.955706	119.341
1.960255	118.5582
1.964803	118.034
1.969351	117.8937
1.9739	117.7653
1.978448	118.1
1.982997	118.6108
1.987545	118.6829
1.992094	118.4096
1.996642	118.061
2.001191	117.7212
2.005739	117.5558
2.010288	116.9033
2.014836	116.2149
2.019384	115.8219
2.023933	115.5863
2.028481	115.8076
2.03303	115.5791
2.037578	116.4756
2.042127	117.192
2.046675	117.255
2.051224	117.3582
2.055772	117.0465
2.060321	117.0127
2.064869	117.3451
2.069417	116.9883
2.073966	116.6526
2.078514	116.4254
2.083063	115.8268
2.087611	114.8928
2.09216	114.7247
2.096708	114.7558
2.101257	115.0528
2.105805	115.108
2.110353	115.3479
2.114902	115.5275
2.11945	115.4902
2.123999	115.6544
2.128547	115.6757
2.133096	115.6648
2.137644	116.0429
2.142193	115.7847
2.146741	115.7972
2.15129	115.8491
2.155838	115.3097
2.160386	114.929
2.164935	115.0808
2.169483	115.1466
2.174032	115.0142
2.17858	115.088
2.183129	114.6573
2.187677	114.4048
2.192226	114.2075
2.196774	113.9757
2.201323	114.1485
2.205871	114.5895
2.210419	114.8113
2.214968	114.756
2.219516	114.5081
2.224065	114.1525
2.228613	113.7999
2.233162	113.7125
2.23771	113.5749
2.242259	113.7724
2.246807	113.9901
2.251356	114.035
2.255904	113.9412
2.260452	113.6858
2.265001	113.9911
2.269549	113.457
2.274098	112.6232
2.278646	112.6045
2.283195	112.7611
2.287743	112.6011
2.292292	112.0122
2.29684	112.144
2.301388	111.7291
2.305937	111.8321
2.310485	112.0635
2.315034	112.3576
2.319582	112.6603
2.324131	112.8167
2.328679	113.5547
2.333228	113.3354
2.337776	113.6489
2.342325	113.5883
2.346873	114.1806
2.351421	114.9727
2.35597	115.157
2.360518	115.8434
2.365067	116.347
2.369615	117.065
2.374164	118.4974
2.378712	120.211
2.383261	123.4532
2.387809	127.1055
2.392358	134.6936
2.396906	142.3812
2.401454	154.8625
2.406003	174.5681
2.410551	219.7916
2.4151	344.265
2.419648	1021.011
2.424197	1624.261
2.428745	2680.089
2.433294	3698.593
2.437842	4402.75
2.442391	4806.628
2.446939	4578.755
2.451487	3950.517
2.456036	2975.925
2.460584	2002.735
2.465133	1172.954
2.469681	691.8678
2.47423	397.2507
2.478778	254.9114
2.483327	225.333
2.487875	197.7025
2.492423	176.0056
2.496972	157.3286
2.50152	144.4859
2.506069	133.5961
2.510617	127.143
2.515166	122.6761
2.519714	119.7225
2.524263	117.6632
2.528811	115.6297
2.53336	113.7398
2.537908	112.919
2.542456	111.8243
2.547005	111.2619
2.551553	110.8574
2.556102	110.4874
2.56065	109.6168
2.565199	108.9794
2.569747	108.5262
2.574296	107.9925
2.578844	107.7811
2.583393	108.0654
2.587941	107.931
2.592489	107.8797
2.597038	107.4694
2.601586	107.5303
2.606135	106.9905
2.610683	106.3549
2.615232	106.4815
2.61978	106.6474
2.624329	106.1662
2.628877	106.1265
2.633426	105.6056
2.637974	105.4756
2.642522	105.5426
2.647071	105.8636
2.651619	106.0314
2.656168	106.2343
2.660716	106.3726
2.665265	106.4263
2.669813	106.6529
2.674362	106.3141
2.67891	106.0866
2.683458	106.0833
2.688007	105.7063
2.692555	104.9759
2.697104	104.8696
2.701652	104.8118
2.706201	104.9875
2.710749	104.3487
2.715298	104.1747
2.719846	104.1909
2.724395	103.8837
2.728943	103.4592
2.733491	103.3883
2.73804	103.292
2.742588	103.5366
2.747137	103.3343
2.751685	103.4978
2.756234	103.8344
2.760782	103.7935
2.765331	103.5938
2.769879	103.4225
2.774428	103.022
